protocol,method,tau,fold,epoch,nta,lnmr
A,ELR,0.2,9,60,0.051470588235294115,0.18676470588235294
A,ELR,0.2,9,90,0.0838235294117647,0.25220588235294117
A,ELR,0.2,9,120,0.10073529411764706,0.31838235294117645
A,ELR,0.2,9,149,0.09411764705882353,0.36323529411764705
A,ELR,0.3,0,0,0.03334968121628249,0.08435507601765571
A,ELR,0.3,0,30,0.05198626777832271,0.12506130456105935
A,ELR,0.3,0,60,0.053948013732221675,0.14958312898479648
A,ELR,0.3,0,90,0.06768023540951447,0.22412947523295734
A,ELR,0.3,0,120,0.0760176557135851,0.3163315350662089
A,ELR,0.3,0,149,0.08827856792545366,0.3349681216282491
A,ELR,0.3,1,0,0.05725376031052887,0.11790393013100436
A,ELR,0.3,1,30,0.050460941290635615,0.11596312469674915
A,ELR,0.3,1,60,0.07763221737020863,0.18146530810286268
A,ELR,0.3,1,90,0.08927704997573993,0.24939349830179525
A,ELR,0.3,1,120,0.09218825812712275,0.2964580300824842
A,ELR,0.3,1,149,0.0858806404657933,0.29742843279961184
A,ELR,0.3,2,0,0.029116465863453816,0.12650602409638553
A,ELR,0.3,2,30,0.06124497991967871,0.15461847389558234
A,ELR,0.3,2,60,0.0783132530120482,0.20180722891566266
A,ELR,0.3,2,90,0.07580321285140562,0.23795180722891565
A,ELR,0.3,2,120,0.09538152610441768,0.32630522088353414
A,ELR,0.3,2,149,0.09186746987951808,0.3473895582329317
A,ELR,0.3,3,0,0.029556650246305417,0.08719211822660099
A,ELR,0.3,3,30,0.06354679802955665,0.1541871921182266
A,ELR,0.3,3,60,0.06206896551724138,0.15467980295566502
A,ELR,0.3,3,90,0.0729064039408867,0.22660098522167488
A,ELR,0.3,3,120,0.08669950738916256,0.29901477832512313
A,ELR,0.3,3,149,0.0812807881773399,0.3211822660098522
A,ELR,0.3,4,0,0.0410126582278481,0.0769620253164557
A,ELR,0.3,4,30,0.06379746835443038,0.12556962025316457
A,ELR,0.3,4,60,0.07949367088607595,0.16354430379746834
A,ELR,0.3,4,90,0.07949367088607595,0.24556962025316456
A,ELR,0.3,4,120,0.07544303797468355,0.29468354430379745
A,ELR,0.3,4,149,0.0840506329113924,0.33164556962025316
A,ELR,0.3,5,0,0.023749368367862556,0.08842849924204144
A,ELR,0.3,5,30,0.04850934815563416,0.14855987872662962
A,ELR,0.3,5,60,0.07225871652349672,0.21172309247094492
A,ELR,0.3,5,90,0.06265790803436079,0.20717534108135421
A,ELR,0.3,5,120,0.07983830217281455,0.3021728145528044
A,ELR,0.3,5,149,0.07882769075290551,0.33046993431025773
A,ELR,0.3,6,0,0.05193532582067614,0.12297893189612935
A,ELR,0.3,6,30,0.05438510534051935,0.15580597746202843
A,ELR,0.3,6,60,0.06124448799608035,0.1695247427731504
A,ELR,0.3,6,90,0.07594316511513964,0.2229299363057325
A,ELR,0.3,6,120,0.08182263596276335,0.28123468887800096
A,ELR,0.3,6,149,0.08623223909848114,0.3032827045565899
A,ELR,0.3,7,0,0.027805362462760674,0.0903674280039722
A,ELR,0.3,7,30,0.04319761668321748,0.12065541211519365
A,ELR,0.3,7,60,0.060079443892750745,0.15690168818272096
A,ELR,0.3,7,90,0.06852035749751738,0.22293942403177755
A,ELR,0.3,7,120,0.07745779543197617,0.29940417080436943
A,ELR,0.3,7,149,0.07795431976166832,0.33068520357497516
A,ELR,0.3,8,0,0.031984007996002,0.09295352323838081
A,ELR,0.3,8,30,0.057971014492753624,0.15742128935532235
A,ELR,0.3,8,60,0.07896051974012994,0.19590204897551225
A,ELR,0.3,8,90,0.08245877061469266,0.223888055972014
A,ELR,0.3,8,120,0.07746126936531735,0.29235382308845576
A,ELR,0.3,8,149,0.08545727136431784,0.32283858070964516
A,ELR,0.3,9,0,0.015407554671968192,0.06709741550695825
A,ELR,0.3,9,30,0.06560636182902585,0.11630218687872763
A,ELR,0.3,9,60,0.08697813121272366,0.20725646123260438
A,ELR,0.3,9,90,0.08797216699801193,0.25695825049701787
A,ELR,0.3,9,120,0.08846918489065607,0.3210735586481113
A,ELR,0.3,9,149,0.09443339960238568,0.3558648111332008
A,ELR,0.4,0,0,0.027283061765820387,0.09586964759378552
A,ELR,0.4,0,30,0.046229632436528986,0.1220159151193634
A,ELR,0.4,0,60,0.0731337627889352,0.13906782872300114
A,ELR,0.4,0,90,0.07730200833649109,0.22167487684729065
A,ELR,0.4,0,120,0.07086017430845017,0.259946949602122
A,ELR,0.4,0,149,0.08184918529746116,0.29973474801061006
A,ELR,0.4,1,0,0.0350109409190372,0.09409190371991247
A,ELR,0.4,1,30,0.05798687089715536,0.12582056892778992
A,ELR,0.4,1,60,0.07257476294675419,0.18490153172866522
A,ELR,0.4,1,90,0.08351568198395332,0.2312180889861415
A,ELR,0.4,1,120,0.07804522246535375,0.27169948942377825
A,ELR,0.4,1,149,0.0787746170678337,0.29978118161925604
A,ELR,0.4,2,0,0.016793893129770993,0.07900763358778626
A,ELR,0.4,2,30,0.06221374045801527,0.1549618320610687
A,ELR,0.4,2,60,0.07099236641221374,0.17404580152671756
A,ELR,0.4,2,90,0.0767175572519084,0.23053435114503817
A,ELR,0.4,2,120,0.07786259541984733,0.29465648854961835
A,ELR,0.4,2,149,0.08625954198473282,0.31259541984732825
A,ELR,0.4,3,0,0.025868440502586843,0.09977827050997783
A,ELR,0.4,3,30,0.06208425720620843,0.1385809312638581
A,ELR,0.4,3,60,0.06947524020694752,0.1703621581670362
A,ELR,0.4,3,90,0.07982261640798226,0.24168514412416853
A,ELR,0.4,3,120,0.07354028085735403,0.2926829268292683
A,ELR,0.4,3,149,0.07317073170731707,0.29785661492978566
A,ELR,0.4,4,0,0.04590288315629742,0.11456752655538695
A,ELR,0.4,4,30,0.04969650986342944,0.1415022761760243
A,ELR,0.4,4,60,0.07207890743550835,0.18512898330804248
A,ELR,0.4,4,90,0.07549317147192716,0.22534142640364188
A,ELR,0.4,4,120,0.07018209408194234,0.2883156297420334
A,ELR,0.4,4,149,0.07245827010622155,0.30273141122913505
A,ELR,0.4,5,0,0.05932517612161661,0.09306637004078606
A,ELR,0.4,5,30,0.047830923248053395,0.1453466814979607
A,ELR,0.4,5,60,0.06562847608453838,0.1742677048572488
A,ELR,0.4,5,90,0.06117908787541713,0.17908787541713014
A,ELR,0.4,5,120,0.07267334074898035,0.24953652206154986
A,ELR,0.4,5,149,0.07489803485354098,0.26585094549499444
A,ELR,0.4,6,0,0.02031019202363368,0.09416543574593796
A,ELR,0.4,6,30,0.05206794682422452,0.15620384047267355
A,ELR,0.4,6,60,0.0690546528803545,0.1809453471196455
A,ELR,0.4,6,90,0.07791728212703102,0.2274741506646972
A,ELR,0.4,6,120,0.07902511078286559,0.2728951255539143
A,ELR,0.4,6,149,0.08161004431314624,0.2950516986706056
A,ELR,0.4,7,0,0.023097311624384703,0.08292313517606967
A,ELR,0.4,7,30,0.046573267701628174,0.1188943581976524
A,ELR,0.4,7,60,0.03710715638015903,0.11700113593335858
A,ELR,0.4,7,90,0.05301022340022719,0.17644831503218478
A,ELR,0.4,7,120,0.07307837940174176,0.26126467247254825
A,ELR,0.4,7,149,0.07345702385460053,0.284361984096933
A,ELR,0.4,8,0,0.02962962962962963,0.0962962962962963
A,ELR,0.4,8,30,0.046296296296296294,0.13037037037037036
A,ELR,0.4,8,60,0.06296296296296296,0.17962962962962964
A,ELR,0.4,8,90,0.07518518518518519,0.22481481481481483
A,ELR,0.4,8,120,0.08333333333333333,0.2833333333333333
A,ELR,0.4,8,149,0.08037037037037037,0.30037037037037034
A,ELR,0.4,9,0,0.04705003734129948,0.09073935772964899
A,ELR,0.4,9,30,0.041822255414488425,0.11165048543689321
A,ELR,0.4,9,60,0.07169529499626587,0.17064973861090366
A,ELR,0.4,9,90,0.07169529499626587,0.18558625840179238
A,ELR,0.4,9,120,0.07468259895444361,0.24421209858103063
A,ELR,0.4,9,149,0.07468259895444361,0.2804331590739358
A,ELR,0.5,0,0,0.04240601503759398,0.07458646616541353
A,ELR,0.5,0,30,0.04240601503759398,0.11759398496240601
A,ELR,0.5,0,60,0.05233082706766917,0.14947368421052631
A,ELR,0.5,0,90,0.05323308270676692,0.1780451127819549
A,ELR,0.5,0,120,0.058646616541353384,0.22285714285714286
A,ELR,0.5,0,149,0.059849624060150375,0.22556390977443608
A,ELR,0.5,1,0,0.05221703617269545,0.10647607934655776
A,ELR,0.5,1,30,0.037922987164527425,0.11872812135355892
A,ELR,0.5,1,60,0.05221703617269545,0.1601516919486581
A,ELR,0.5,1,90,0.08780630105017503,0.24474912485414235
A,ELR,0.5,1,120,0.07876312718786464,0.2742123687281214
A,ELR,0.5,1,149,0.07176196032672112,0.26487747957992996
A,ELR,0.5,2,0,0.022509003601440578,0.09993997599039615
A,ELR,0.5,2,30,0.05222088835534214,0.12755102040816327
A,ELR,0.5,2,60,0.05792316926770708,0.1521608643457383
A,ELR,0.5,2,90,0.07142857142857142,0.23169267707082833
A,ELR,0.5,2,120,0.0702280912364946,0.26110444177671066
A,ELR,0.5,2,149,0.07322929171668667,0.2785114045618247
A,ELR,0.5,3,0,0.030915576694411414,0.08858501783590964
A,ELR,0.5,3,30,0.0469678953626635,0.12544589774078477
A,ELR,0.5,3,60,0.07074910820451843,0.16765755053507728
A,ELR,0.5,3,90,0.06272294887039238,0.16914387633769323
A,ELR,0.5,3,120,0.06331747919143876,0.21730083234244946
A,ELR,0.5,3,149,0.07015457788347206,0.2410820451843044
A,ELR,0.5,4,0,0.03242269588712098,0.09966976883818673
A,ELR,0.5,4,30,0.0591413989792855,0.15520864605223655
A,ELR,0.5,4,60,0.06514560192134494,0.14680276193335334
A,ELR,0.5,4,90,0.06604623236265386,0.19093365355749023
A,ELR,0.5,4,120,0.06754728309816872,0.2638847193035125
A,ELR,0.5,4,149,0.06604623236265386,0.27979585709996996
A,ELR,0.5,5,0,0.01543026706231454,0.06795252225519288
A,ELR,0.5,5,30,0.052522255192878335,0.10919881305637982
A,ELR,0.5,5,60,0.060534124629080116,0.15252225519287835
A,ELR,0.5,5,90,0.06528189910979229,0.18071216617210684
A,ELR,0.5,5,120,0.06409495548961425,0.22937685459940652
A,ELR,0.5,5,149,0.07299703264094956,0.2593471810089021
A,ELR,0.5,6,0,0.03932584269662921,0.09846244825547014
A,ELR,0.5,6,30,0.05972797161442933,0.17711413364872855
A,ELR,0.5,6,60,0.06712004730928445,0.17770549970431698
A,ELR,0.5,6,90,0.06445890005913661,0.2034299231224128
A,ELR,0.5,6,120,0.07865168539325842,0.25783560023654645
A,ELR,0.5,6,149,0.07362507392075694,0.2643406268480189
A,ELR,0.5,7,0,0.03180854286579824,0.10178733717055438
A,ELR,0.5,7,30,0.061193577703726146,0.12420478642835504
A,ELR,0.5,7,60,0.06543471675249925,0.13632232656770676
A,ELR,0.5,7,90,0.06361708573159648,0.18236897909724326
A,ELR,0.5,7,120,0.0711905483186913,0.23295970917903666
A,ELR,0.5,7,149,0.06967585580127234,0.25113601938806424
A,ELR,0.5,8,0,0.025089605734767026,0.06869772998805257
A,ELR,0.5,8,30,0.03882915173237754,0.1260454002389486
A,ELR,0.5,8,60,0.046296296296296294,0.1293309438470729
A,ELR,0.5,8,90,0.06571087216248507,0.18249701314217442
A,ELR,0.5,8,120,0.06690561529271206,0.23745519713261648
A,ELR,0.5,8,149,0.07138590203106332,0.28255675029868577
A,ELR,0.5,9,0,0.039832285115303984,0.08565438754117999
A,ELR,0.5,9,30,0.0652890086852351,0.16471997604073077
A,ELR,0.5,9,60,0.05989817310572028,0.1557352500748727
A,ELR,0.5,9,90,0.0664869721473495,0.20395327942497754
A,ELR,0.5,9,120,0.06079664570230608,0.24228811021263852
A,ELR,0.5,9,149,0.06858340820604972,0.2779275232105421
A,SCE,0.1,0,0,0.05724299065420561,0.1810747663551402
A,SCE,0.1,0,30,0.16238317757009346,0.2558411214953271
A,SCE,0.1,0,60,0.32009345794392524,0.24299065420560748
A,SCE,0.1,0,90,0.21728971962616822,0.2908878504672897
A,SCE,0.1,0,120,0.4053738317757009,0.33761682242990654
A,SCE,0.1,0,149,0.3773364485981308,0.3598130841121495
A,SCE,0.1,1,0,0.05046948356807512,0.08333333333333333
A,SCE,0.1,1,30,0.2347417840375587,0.24178403755868544
A,SCE,0.1,1,60,0.3145539906103286,0.32981220657276994
A,SCE,0.1,1,90,0.45422535211267606,0.3368544600938967
A,SCE,0.1,1,120,0.40023474178403756,0.37910798122065725
A,SCE,0.1,1,149,0.44014084507042256,0.3873239436619718
A,SCE,0.1,2,0,0.011534025374855825,0.05536332179930796
A,SCE,0.1,2,30,0.33102652825836215,0.23414071510957324
A,SCE,0.1,2,60,0.27450980392156865,0.29411764705882354
A,SCE,0.1,2,90,0.4186851211072664,0.31257208765859285
A,SCE,0.1,2,120,0.41637831603229525,0.3771626297577855
A,SCE,0.1,2,149,0.4013840830449827,0.4244521337946944
A,SCE,0.1,3,0,0.03541912632821724,0.089728453364817
A,SCE,0.1,3,30,0.26092089728453366,0.21605667060212513
A,SCE,0.1,3,60,0.47107438016528924,0.3010625737898465
A,SCE,0.1,3,90,0.500590318772137,0.3069657615112161
A,SCE,0.1,3,120,0.46871310507674147,0.3624557260920897
A,SCE,0.1,3,149,0.4510035419126328,0.3778040141676505
A,SCE,0.1,4,0,0.0951219512195122,0.2329268292682927
A,SCE,0.1,4,30,0.2939024390243902,0.25365853658536586
A,SCE,0.1,4,60,0.3463414634146341,0.2658536585365854
A,SCE,0.1,4,90,0.4560975609756098,0.30609756097560975
A,SCE,0.1,4,120,0.3975609756097561,0.3597560975609756
A,SCE,0.1,4,149,0.42073170731707316,0.3780487804878049
A,SCE,0.1,5,0,0.08194774346793349,0.24346793349168647
A,SCE,0.1,5,30,0.3028503562945368,0.24109263657957244
A,SCE,0.1,5,60,0.25653206650831356,0.25534441805225655
A,SCE,0.1,5,90,0.44655581947743467,0.30403800475059384
A,SCE,0.1,5,120,0.3978622327790974,0.3693586698337292
A,SCE,0.1,5,149,0.3824228028503563,0.38717339667458434
A,SCE,0.1,6,0,0.08486238532110092,0.32798165137614677
A,SCE,0.1,6,30,0.26146788990825687,0.2029816513761468
A,SCE,0.1,6,60,0.3795871559633027,0.24197247706422018
A,SCE,0.1,6,90,0.32224770642201833,0.30160550458715596
A,SCE,0.1,6,120,0.40825688073394495,0.3704128440366973
A,SCE,0.1,6,149,0.4105504587155963,0.3795871559633027
A,SCE,0.1,7,0,0.08181818181818182,0.1534090909090909
A,SCE,0.1,7,30,0.2715909090909091,0.22045454545454546
A,SCE,0.1,7,60,0.44431818181818183,0.2681818181818182
A,SCE,0.1,7,90,0.30454545454545456,0.2943181818181818
A,SCE,0.1,7,120,0.3659090909090909,0.3715909090909091
A,SCE,0.1,7,149,0.3886363636363636,0.38295454545454544
A,SCE,0.1,8,0,0.06306306306306306,0.1891891891891892
A,SCE,0.1,8,30,0.25563063063063063,0.21396396396396397
A,SCE,0.1,8,60,0.30180180180180183,0.2668918918918919
A,SCE,0.1,8,90,0.4436936936936937,0.2916666666666667
A,SCE,0.1,8,120,0.3547297297297297,0.40202702702702703
A,SCE,0.1,8,149,0.4144144144144144,0.3795045045045045
A,SCE,0.1,9,0,0.050175029171528586,0.11901983663943991
A,SCE,0.1,9,30,0.29171528588098017,0.19603267211201866
A,SCE,0.1,9,60,0.26487747957992996,0.24737456242707118
A,SCE,0.1,9,90,0.41890315052508753,0.31271878646441076
A,SCE,0.1,9,120,0.3897316219369895,0.3617269544924154
A,SCE,0.1,9,149,0.3652275379229872,0.38506417736289383
A,SCE,0.2,0,0,0.04522613065326633,0.08758076094759512
A,SCE,0.2,0,30,0.10768126346015794,0.25843503230437903
A,SCE,0.2,0,60,0.35534816941852115,0.25771715721464467
A,SCE,0.2,0,90,0.2706389088298636,0.3417085427135678
A,SCE,0.2,0,120,0.29863603732950467,0.4134960516870065
A,SCE,0.2,0,149,0.28858578607322327,0.4235463029432879
A,SCE,0.2,1,0,0.09280575539568345,0.25971223021582734
A,SCE,0.2,1,30,0.11726618705035971,0.20359712230215826
A,SCE,0.2,1,60,0.2568345323741007,0.2647482014388489
A,SCE,0.2,1,90,0.34532374100719426,0.30935251798561153
A,SCE,0.2,1,120,0.36906474820143886,0.35899280575539566
A,SCE,0.2,1,149,0.3618705035971223,0.3856115107913669
A,SCE,0.2,2,0,0.05187319884726225,0.23414985590778098
A,SCE,0.2,2,30,0.23847262247838616,0.2788184438040346
A,SCE,0.2,2,60,0.23991354466858789,0.26440922190201727
A,SCE,0.2,2,90,0.36095100864553314,0.31195965417867433
A,SCE,0.2,2,120,0.28746397694524495,0.40634005763688763
A,SCE,0.2,2,149,0.319164265129683,0.40634005763688763
A,SCE,0.2,3,0,0.05018450184501845,0.11881918819188192
A,SCE,0.2,3,30,0.207380073800738,0.22583025830258302
A,SCE,0.2,3,60,0.2649446494464945,0.3291512915129151
A,SCE,0.2,3,90,0.3918819188191882,0.2952029520295203
A,SCE,0.2,3,120,0.31439114391143913,0.3948339483394834
A,SCE,0.2,3,149,0.34981549815498153,0.38671586715867157
A,SCE,0.2,4,0,0.06716417910447761,0.23432835820895523
A,SCE,0.2,4,30,0.18059701492537314,0.2291044776119403
A,SCE,0.2,4,60,0.22611940298507463,0.258955223880597
A,SCE,0.2,4,90,0.3044776119402985,0.30895522388059704
A,SCE,0.2,4,120,0.32238805970149254,0.3574626865671642
A,SCE,0.2,4,149,0.31492537313432833,0.3902985074626866
A,SCE,0.2,5,0,0.08584005869405723,0.27586206896551724
A,SCE,0.2,5,30,0.19148936170212766,0.2193690388848129
A,SCE,0.2,5,60,0.2765957446808511,0.3602347762289068
A,SCE,0.2,5,90,0.28686720469552457,0.38004402054292
A,SCE,0.2,5,120,0.34262655906089506,0.3521643433602348
A,SCE,0.2,5,149,0.3602347762289068,0.3727072633895818
A,SCE,0.2,6,0,0.0407433881343817,0.11436740528949249
A,SCE,0.2,6,30,0.1908506075768406,0.2566118656182988
A,SCE,0.2,6,60,0.3388134381701215,0.26018584703359543
A,SCE,0.2,6,90,0.268048606147248,0.30092923516797715
A,SCE,0.2,6,120,0.3538241601143674,0.35525375268048603
A,SCE,0.2,6,149,0.30950679056468905,0.37240886347390995
A,SCE,0.2,7,0,0.046263345195729534,0.08469750889679716
A,SCE,0.2,7,30,0.12669039145907474,0.2483985765124555
A,SCE,0.2,7,60,0.1708185053380783,0.25622775800711745
A,SCE,0.2,7,90,0.3281138790035587,0.3373665480427046
A,SCE,0.2,7,120,0.32241992882562276,0.3601423487544484
A,SCE,0.2,7,149,0.303202846975089,0.36298932384341637
A,SCE,0.2,8,0,0.04741379310344827,0.14727011494252873
A,SCE,0.2,8,30,0.11709770114942529,0.2672413793103448
A,SCE,0.2,8,60,0.14152298850574713,0.3081896551724138
A,SCE,0.2,8,90,0.22772988505747127,0.3261494252873563
A,SCE,0.2,8,120,0.3031609195402299,0.35919540229885055
A,SCE,0.2,8,149,0.27514367816091956,0.3800287356321839
A,SCE,0.2,9,0,0.07720588235294118,0.27794117647058825
A,SCE,0.2,9,30,0.26838235294117646,0.20073529411764707
A,SCE,0.2,9,60,0.23897058823529413,0.26029411764705884
A,SCE,0.2,9,90,0.3911764705882353,0.31470588235294117
A,SCE,0.2,9,120,0.3610294117647059,0.3625
A,SCE,0.2,9,149,0.34338235294117647,0.38676470588235295
A,SCE,0.3,0,0,0.07945071113290829,0.19127023050514957
A,SCE,0.3,0,30,0.09318293281020108,0.30456105934281513
A,SCE,0.3,0,60,0.09318293281020108,0.3482099068170672
A,SCE,0.3,0,90,0.12898479646885727,0.3845022069641981
A,SCE,0.3,0,120,0.14271701814615007,0.46101029916625796
A,SCE,0.3,0,149,0.1696910250122609,0.459048553212359
A,SCE,0.3,1,0,0.08054342552159147,0.19068413391557495
A,SCE,0.3,1,30,0.11159631246967491,0.23580786026200873
A,SCE,0.3,1,60,0.15380883066472587,0.294517224648229
A,SCE,0.3,1,90,0.1722464822901504,0.3532265890344493
A,SCE,0.3,1,120,0.2455118874332848,0.40465793304221254
A,SCE,0.3,1,149,0.217855409995148,0.36147501213003397
A,SCE,0.3,2,0,0.1360441767068273,0.11897590361445783
A,SCE,0.3,2,30,0.14909638554216867,0.25502008032128515
A,SCE,0.3,2,60,0.22590361445783133,0.2916666666666667
A,SCE,0.3,2,90,0.24548192771084337,0.3032128514056225
A,SCE,0.3,2,120,0.24347389558232932,0.36646586345381527
A,SCE,0.3,2,149,0.18423694779116465,0.45532128514056225
A,SCE,0.3,3,0,0.08275862068965517,0.2733990147783251
A,SCE,0.3,3,30,0.09310344827586207,0.2955665024630542
A,SCE,0.3,3,60,0.10591133004926108,0.2798029556650246
A,SCE,0.3,3,90,0.19261083743842364,0.3083743842364532
A,SCE,0.3,3,120,0.229064039408867,0.37142857142857144
A,SCE,0.3,3,149,0.24679802955665026,0.39113300492610836
A,SCE,0.3,4,0,0.03848101265822785,0.13873417721518988
A,SCE,0.3,4,30,0.13974683544303798,0.26329113924050634
A,SCE,0.3,4,60,0.1640506329113924,0.2729113924050633
A,SCE,0.3,4,90,0.17164556962025315,0.3012658227848101
A,SCE,0.3,4,120,0.31240506329113926,0.3468354430379747
A,SCE,0.3,4,149,0.27189873417721516,0.39949367088607596
A,SCE,0.3,5,0,0.07326932794340577,0.13137948458817586
A,SCE,0.3,5,30,0.07781707933299646,0.2561899949469429
A,SCE,0.3,5,60,0.1369378473976756,0.42193026781202625
A,SCE,0.3,5,90,0.3011622031328954,0.31126831733198584
A,SCE,0.3,5,120,0.24962102071753411,0.43254168772107127
A,SCE,0.3,5,149,0.2854977261243052,0.4007074279939363
A,SCE,0.3,6,0,0.03331700146986771,0.10240078392944635
A,SCE,0.3,6,30,0.082312591866732,0.20627143557079863
A,SCE,0.3,6,60,0.09211170994610485,0.27094561489465946
A,SCE,0.3,6,90,0.1489465948064674,0.3733463988241058
A,SCE,0.3,6,120,0.20431161195492406,0.38755512003919645
A,SCE,0.3,6,149,0.23027927486526212,0.3860852523272905
A,SCE,0.3,7,0,0.047666335650446874,0.14945382323733863
A,SCE,0.3,7,30,0.0759682224428997,0.2333664349553128
A,SCE,0.3,7,60,0.15690168818272096,0.2586891757696127
A,SCE,0.3,7,90,0.2567030784508441,0.3187686196623635
A,SCE,0.3,7,120,0.21251241310824232,0.365441906653426
A,SCE,0.3,7,149,0.2214498510427011,0.37735849056603776
A,SCE,0.3,8,0,0.06196901549225387,0.20189905047476261
A,SCE,0.3,8,30,0.11444277861069466,0.239880059970015
A,SCE,0.3,8,60,0.1924037981009495,0.23288355822088955
A,SCE,0.3,8,90,0.2773613193403298,0.3008495752123938
A,SCE,0.3,8,120,0.2543728135932034,0.33833083458270863
A,SCE,0.3,8,149,0.2673663168415792,0.3683158420789605
A,SCE,0.3,9,0,0.041749502982107355,0.12027833001988071
A,SCE,0.3,9,30,0.12773359840954274,0.30318091451292245
A,SCE,0.3,9,60,0.15009940357852883,0.34343936381709744
A,SCE,0.3,9,90,0.2584493041749503,0.29174950298210733
A,SCE,0.3,9,120,0.2808151093439364,0.3379721669980119
A,SCE,0.3,9,149,0.29721669980119286,0.3727634194831014
A,SCE,0.4,0,0,0.030314513073133764,0.094732853353543
A,SCE,0.4,0,30,0.0799545282303903,0.22053808260704813
A,SCE,0.4,0,60,0.10913224706328155,0.33497536945812806
A,SCE,0.4,0,90,0.12807881773399016,0.42743463433118606
A,SCE,0.4,0,120,0.1178476695718075,0.42478211443728686
A,SCE,0.4,0,149,0.12845774914740432,0.46002273588480486
A,SCE,0.4,1,0,0.05105762217359591,0.12217359591539023
A,SCE,0.4,1,30,0.09008023340627279,0.2549234135667396
A,SCE,0.4,1,60,0.09846827133479212,0.23158278628738146
A,SCE,0.4,1,90,0.11305616338439095,0.3533916849015317
A,SCE,0.4,1,120,0.1199854121079504,0.4259664478482859
A,SCE,0.4,1,149,0.11560904449307075,0.4442013129102845
A,SCE,0.4,2,0,0.023282442748091603,0.09732824427480916
A,SCE,0.4,2,30,0.07099236641221374,0.18167938931297709
A,SCE,0.4,2,60,0.11717557251908398,0.34007633587786257
A,SCE,0.4,2,90,0.13091603053435114,0.30725190839694655
A,SCE,0.4,2,120,0.10954198473282442,0.4488549618320611
A,SCE,0.4,2,149,0.11946564885496183,0.44770992366412216
A,SCE,0.4,3,0,0.05358462675535846,0.1286031042128603
A,SCE,0.4,3,30,0.09127864005912786,0.21433850702143384
A,SCE,0.4,3,60,0.12269031781226904,0.3558758314855876
A,SCE,0.4,3,90,0.11012564671101256,0.3011825572801183
A,SCE,0.4,3,120,0.10938654841093866,0.39874353288987435
A,SCE,0.4,3,149,0.11382113821138211,0.434220251293422
A,SCE,0.4,4,0,0.0637329286798179,0.15136570561456753
A,SCE,0.4,4,30,0.07701062215477997,0.18626707132018208
A,SCE,0.4,4,60,0.11305007587253414,0.27579666160849775
A,SCE,0.4,4,90,0.1244309559939302,0.3277693474962064
A,SCE,0.4,4,120,0.11949924127465858,0.3911229135053111
A,SCE,0.4,4,149,0.1270864946889226,0.40705614567526555
A,SCE,0.4,5,0,0.06303299962921764,0.15350389321468297
A,SCE,0.4,5,30,0.08008898776418243,0.27734519836855764
A,SCE,0.4,5,60,0.10085279940674824,0.30663700407860583
