protocol,method,tau,true_class,pred_class,count,rate
AP,SCE,0.3,mel,bcc,49.0,0.07980456026058631
AP,SCE,0.3,mel,akiec,97.0,0.15798045602605862
AP,SCE,0.3,mel,vasc,11.0,0.017915309446254073
AP,SCE,0.3,mel,df,23.0,0.03745928338762215
AP,SCE,0.3,bcc,nv,0.0,0.0
AP,SCE,0.3,bcc,bkl,12.0,0.03669724770642202
AP,SCE,0.3,bcc,mel,7.0,0.021406727828746176
AP,SCE,0.3,bcc,bcc,242.0,0.7400611620795107
AP,SCE,0.3,bcc,akiec,45.0,0.13761467889908258
AP,SCE,0.3,bcc,vasc,9.0,0.027522935779816515
AP,SCE,0.3,bcc,df,12.0,0.03669724770642202
AP,SCE,0.3,akiec,nv,0.0,0.0
AP,SCE,0.3,akiec,bkl,11.0,0.04824561403508772
AP,SCE,0.3,akiec,mel,6.0,0.02631578947368421
AP,SCE,0.3,akiec,bcc,33.0,0.14473684210526316
AP,SCE,0.3,akiec,akiec,169.0,0.7412280701754386
AP,SCE,0.3,akiec,vasc,1.0,0.0043859649122807015
AP,SCE,0.3,akiec,df,8.0,0.03508771929824561
AP,SCE,0.3,vasc,nv,1.0,0.01020408163265306
AP,SCE,0.3,vasc,bkl,3.0,0.030612244897959183
AP,SCE,0.3,vasc,mel,1.0,0.01020408163265306
AP,SCE,0.3,vasc,bcc,11.0,0.11224489795918367
AP,SCE,0.3,vasc,akiec,1.0,0.01020408163265306
AP,SCE,0.3,vasc,vasc,72.0,0.7346938775510204
AP,SCE,0.3,vasc,df,9.0,0.09183673469387756
AP,SCE,0.3,df,nv,1.0,0.0136986301369863
AP,SCE,0.3,df,bkl,6.0,0.0821917808219178
AP,SCE,0.3,df,mel,3.0,0.0410958904109589
AP,SCE,0.3,df,bcc,8.0,0.1095890410958904
AP,SCE,0.3,df,akiec,8.0,0.1095890410958904
AP,SCE,0.3,df,vasc,1.0,0.0136986301369863
AP,SCE,0.3,df,df,46.0,0.6301369863013698
AP,SCE,0.4,nv,nv,1134.0,0.20988339811215992
AP,SCE,0.4,nv,bkl,542.0,0.10031464001480658
AP,SCE,0.4,nv,mel,1551.0,0.2870627429205997
AP,SCE,0.4,nv,bcc,453.0,0.0838423098278734
AP,SCE,0.4,nv,akiec,370.0,0.06848047381084582
AP,SCE,0.4,nv,vasc,728.0,0.13473995928188043
AP,SCE,0.4,nv,df,625.0,0.11567647603183416
AP,SCE,0.4,bkl,nv,9.0,0.012379642365887207
AP,SCE,0.4,bkl,bkl,332.0,0.45667125171939477
AP,SCE,0.4,bkl,mel,73.0,0.10041265474552957
AP,SCE,0.4,bkl,bcc,72.0,0.09903713892709766
AP,SCE,0.4,bkl,akiec,168.0,0.2310866574965612
AP,SCE,0.4,bkl,vasc,14.0,0.01925722145804677
AP,SCE,0.4,bkl,df,59.0,0.0811554332874828
AP,SCE,0.4,mel,nv,7.0,0.011400651465798045
AP,SCE,0.4,mel,bkl,127.0,0.20684039087947884
AP,SCE,0.4,mel,mel,275.0,0.44788273615635177
AP,SCE,0.4,mel,bcc,58.0,0.09446254071661238
AP,SCE,0.4,mel,akiec,106.0,0.17263843648208468
AP,SCE,0.4,mel,vasc,13.0,0.021172638436482084
AP,SCE,0.4,mel,df,28.0,0.04560260586319218
AP,SCE,0.4,bcc,nv,0.0,0.0
AP,SCE,0.4,bcc,bkl,14.0,0.04281345565749235
AP,SCE,0.4,bcc,mel,3.0,0.009174311926605505
AP,SCE,0.4,bcc,bcc,241.0,0.7370030581039755
AP,SCE,0.4,bcc,akiec,44.0,0.1345565749235474
AP,SCE,0.4,bcc,vasc,12.0,0.03669724770642202
AP,SCE,0.4,bcc,df,13.0,0.039755351681957186
AP,SCE,0.4,akiec,nv,0.0,0.0
AP,SCE,0.4,akiec,bkl,10.0,0.043859649122807015
AP,SCE,0.4,akiec,mel,2.0,0.008771929824561403
AP,SCE,0.4,akiec,bcc,30.0,0.13157894736842105
AP,SCE,0.4,akiec,akiec,172.0,0.7543859649122807
AP,SCE,0.4,akiec,vasc,1.0,0.0043859649122807015
AP,SCE,0.4,akiec,df,13.0,0.05701754385964912
AP,SCE,0.4,vasc,nv,0.0,0.0
AP,SCE,0.4,vasc,bkl,2.0,0.02040816326530612
AP,SCE,0.4,vasc,mel,0.0,0.0
AP,SCE,0.4,vasc,bcc,9.0,0.09183673469387756
AP,SCE,0.4,vasc,akiec,2.0,0.02040816326530612
AP,SCE,0.4,vasc,vasc,77.0,0.7857142857142857
AP,SCE,0.4,vasc,df,8.0,0.08163265306122448
AP,SCE,0.4,df,nv,0.0,0.0
AP,SCE,0.4,df,bkl,8.0,0.1095890410958904
AP,SCE,0.4,df,mel,1.0,0.0136986301369863
AP,SCE,0.4,df,bcc,7.0,0.0958904109589041
AP,SCE,0.4,df,akiec,8.0,0.1095890410958904
AP,SCE,0.4,df,vasc,3.0,0.0410958904109589
AP,SCE,0.4,df,df,46.0,0.6301369863013698
AP,SCE,0.5,nv,nv,601.0,0.11123449935221173
AP,SCE,0.5,nv,bkl,683.0,0.12641125300758838
AP,SCE,0.5,nv,mel,1764.0,0.32648528595224874
AP,SCE,0.5,nv,bcc,442.0,0.08180640384971312
AP,SCE,0.5,nv,akiec,421.0,0.0779196742550435
AP,SCE,0.5,nv,vasc,845.0,0.1563945955950398
AP,SCE,0.5,nv,df,647.0,0.11974828798815473
AP,SCE,0.5,bkl,nv,3.0,0.0041265474552957355
AP,SCE,0.5,bkl,bkl,309.0,0.4250343878954608
AP,SCE,0.5,bkl,mel,60.0,0.08253094910591471
AP,SCE,0.5,bkl,bcc,77.0,0.10591471801925723
AP,SCE,0.5,bkl,akiec,211.0,0.2902338376891334
AP,SCE,0.5,bkl,vasc,18.0,0.024759284731774415
AP,SCE,0.5,bkl,df,49.0,0.06740027510316368
AP,SCE,0.5,mel,nv,2.0,0.003257328990228013
AP,SCE,0.5,mel,bkl,145.0,0.23615635179153094
AP,SCE,0.5,mel,mel,244.0,0.3973941368078176
AP,SCE,0.5,mel,bcc,51.0,0.08306188925081433
AP,SCE,0.5,mel,akiec,126.0,0.20521172638436483
AP,SCE,0.5,mel,vasc,14.0,0.02280130293159609
AP,SCE,0.5,mel,df,32.0,0.05211726384364821
AP,SCE,0.5,bcc,nv,0.0,0.0
AP,SCE,0.5,bcc,bkl,8.0,0.024464831804281346
AP,SCE,0.5,bcc,mel,2.0,0.0061162079510703364
AP,SCE,0.5,bcc,bcc,233.0,0.7125382262996942
AP,SCE,0.5,bcc,akiec,61.0,0.18654434250764526
AP,SCE,0.5,bcc,vasc,10.0,0.03058103975535168
AP,SCE,0.5,bcc,df,13.0,0.039755351681957186
AP,SCE,0.5,akiec,nv,0.0,0.0
AP,SCE,0.5,akiec,bkl,9.0,0.039473684210526314
AP,SCE,0.5,akiec,mel,1.0,0.0043859649122807015
AP,SCE,0.5,akiec,bcc,33.0,0.14473684210526316
AP,SCE,0.5,akiec,akiec,173.0,0.7587719298245614
AP,SCE,0.5,akiec,vasc,2.0,0.008771929824561403
AP,SCE,0.5,akiec,df,10.0,0.043859649122807015
AP,SCE,0.5,vasc,nv,1.0,0.01020408163265306
AP,SCE,0.5,vasc,bkl,0.0,0.0
AP,SCE,0.5,vasc,mel,1.0,0.01020408163265306
AP,SCE,0.5,vasc,bcc,8.0,0.08163265306122448
AP,SCE,0.5,vasc,akiec,6.0,0.061224489795918366
AP,SCE,0.5,vasc,vasc,73.0,0.7448979591836735
AP,SCE,0.5,vasc,df,9.0,0.09183673469387756
AP,SCE,0.5,df,nv,0.0,0.0
AP,SCE,0.5,df,bkl,3.0,0.0410958904109589
AP,SCE,0.5,df,mel,1.0,0.0136986301369863
AP,SCE,0.5,df,bcc,10.0,0.136986301369863
AP,SCE,0.5,df,akiec,9.0,0.1232876712328767
AP,SCE,0.5,df,vasc,3.0,0.0410958904109589
AP,SCE,0.5,df,df,47.0,0.6438356164383562
AP,ELR,0.0,nv,nv,385.0,0.07125670923560985
AP,ELR,0.0,nv,bkl,216.0,0.03997779011660189
AP,ELR,0.0,nv,mel,2107.0,0.38996853599851933
AP,ELR,0.0,nv,bcc,149.0,0.027577271885989265
AP,ELR,0.0,nv,akiec,107.0,0.01980381269665001
AP,ELR,0.0,nv,vasc,81.0,0.014991671293725709
AP,ELR,0.0,nv,df,2358.0,0.43642420877290394
AP,ELR,0.0,bkl,nv,1.0,0.001375515818431912
AP,ELR,0.0,bkl,bkl,442.0,0.6079779917469051
AP,ELR,0.0,bkl,mel,139.0,0.19119669876203577
AP,ELR,0.0,bkl,bcc,32.0,0.04401650618982118
AP,ELR,0.0,bkl,akiec,84.0,0.1155433287482806
AP,ELR,0.0,bkl,vasc,0.0,0.0
AP,ELR,0.0,bkl,df,29.0,0.039889958734525444
AP,ELR,0.0,mel,nv,2.0,0.003257328990228013
AP,ELR,0.0,mel,bkl,34.0,0.05537459283387622
AP,ELR,0.0,mel,mel,495.0,0.8061889250814332
AP,ELR,0.0,mel,bcc,22.0,0.035830618892508145
AP,ELR,0.0,mel,akiec,48.0,0.0781758957654723
AP,ELR,0.0,mel,vasc,5.0,0.008143322475570033
AP,ELR,0.0,mel,df,8.0,0.013029315960912053
AP,ELR,0.0,bcc,nv,0.0,0.0
AP,ELR,0.0,bcc,bkl,7.0,0.021406727828746176
AP,ELR,0.0,bcc,mel,11.0,0.03363914373088685
AP,ELR,0.0,bcc,bcc,279.0,0.8532110091743119
AP,ELR,0.0,bcc,akiec,25.0,0.0764525993883792
AP,ELR,0.0,bcc,vasc,2.0,0.0061162079510703364
AP,ELR,0.0,bcc,df,3.0,0.009174311926605505
AP,ELR,0.0,akiec,nv,0.0,0.0
AP,ELR,0.0,akiec,bkl,17.0,0.07456140350877193
AP,ELR,0.0,akiec,mel,18.0,0.07894736842105263
AP,ELR,0.0,akiec,bcc,22.0,0.09649122807017543
AP,ELR,0.0,akiec,akiec,165.0,0.7236842105263158
AP,ELR,0.0,akiec,vasc,0.0,0.0
AP,ELR,0.0,akiec,df,6.0,0.02631578947368421
AP,ELR,0.0,vasc,nv,0.0,0.0
AP,ELR,0.0,vasc,bkl,2.0,0.02040816326530612
AP,ELR,0.0,vasc,mel,0.0,0.0
AP,ELR,0.0,vasc,bcc,3.0,0.030612244897959183
AP,ELR,0.0,vasc,akiec,1.0,0.01020408163265306
AP,ELR,0.0,vasc,vasc,91.0,0.9285714285714286
AP,ELR,0.0,vasc,df,1.0,0.01020408163265306
AP,ELR,0.0,df,nv,0.0,0.0
AP,ELR,0.0,df,bkl,4.0,0.0547945205479452
AP,ELR,0.0,df,mel,5.0,0.0684931506849315
AP,ELR,0.0,df,bcc,7.0,0.0958904109589041
AP,ELR,0.0,df,akiec,4.0,0.0547945205479452
AP,ELR,0.0,df,vasc,1.0,0.0136986301369863
AP,ELR,0.0,df,df,52.0,0.7123287671232876
AP,ELR,0.1,nv,nv,2.0,0.00037016472330186933
AP,ELR,0.1,nv,bkl,553.0,0.10235054599296688
AP,ELR,0.1,nv,mel,2654.0,0.4912085878215806
AP,ELR,0.1,nv,bcc,469.0,0.08680362761428836
AP,ELR,0.1,nv,akiec,335.0,0.062002591153063114
AP,ELR,0.1,nv,vasc,813.0,0.1504719600222099
AP,ELR,0.1,nv,df,577.0,0.1067925226725893
AP,ELR,0.1,bkl,nv,0.0,0.0
AP,ELR,0.1,bkl,bkl,392.0,0.5392022008253095
AP,ELR,0.1,bkl,mel,111.0,0.15268225584594222
AP,ELR,0.1,bkl,bcc,53.0,0.07290233837689133
AP,ELR,0.1,bkl,akiec,131.0,0.18019257221458046
AP,ELR,0.1,bkl,vasc,9.0,0.012379642365887207
AP,ELR,0.1,bkl,df,31.0,0.04264099037138927
AP,ELR,0.1,mel,nv,0.0,0.0
AP,ELR,0.1,mel,bkl,58.0,0.09446254071661238
AP,ELR,0.1,mel,mel,397.0,0.6465798045602605
AP,ELR,0.1,mel,bcc,38.0,0.06188925081433225
AP,ELR,0.1,mel,akiec,100.0,0.16286644951140064
AP,ELR,0.1,mel,vasc,9.0,0.014657980456026058
AP,ELR,0.1,mel,df,12.0,0.019543973941368076
AP,ELR,0.1,bcc,nv,0.0,0.0
AP,ELR,0.1,bcc,bkl,10.0,0.03058103975535168
AP,ELR,0.1,bcc,mel,7.0,0.021406727828746176
AP,ELR,0.1,bcc,bcc,261.0,0.7981651376146789
AP,ELR,0.1,bcc,akiec,41.0,0.12538226299694188
AP,ELR,0.1,bcc,vasc,3.0,0.009174311926605505
AP,ELR,0.1,bcc,df,5.0,0.01529051987767584
AP,ELR,0.1,akiec,nv,0.0,0.0
AP,ELR,0.1,akiec,bkl,13.0,0.05701754385964912
AP,ELR,0.1,akiec,mel,8.0,0.03508771929824561
AP,ELR,0.1,akiec,bcc,31.0,0.13596491228070176
AP,ELR,0.1,akiec,akiec,171.0,0.75
AP,ELR,0.1,akiec,vasc,1.0,0.0043859649122807015
AP,ELR,0.1,akiec,df,4.0,0.017543859649122806
AP,ELR,0.1,vasc,nv,0.0,0.0
AP,ELR,0.1,vasc,bkl,1.0,0.01020408163265306
AP,ELR,0.1,vasc,mel,1.0,0.01020408163265306
AP,ELR,0.1,vasc,bcc,6.0,0.061224489795918366
AP,ELR,0.1,vasc,akiec,2.0,0.02040816326530612
AP,ELR,0.1,vasc,vasc,85.0,0.8673469387755102
AP,ELR,0.1,vasc,df,3.0,0.030612244897959183
AP,ELR,0.1,df,nv,0.0,0.0
AP,ELR,0.1,df,bkl,3.0,0.0410958904109589
AP,ELR,0.1,df,mel,4.0,0.0547945205479452
AP,ELR,0.1,df,bcc,7.0,0.0958904109589041
AP,ELR,0.1,df,akiec,8.0,0.1095890410958904
AP,ELR,0.1,df,vasc,1.0,0.0136986301369863
AP,ELR,0.1,df,df,50.0,0.684931506849315
AP,ELR,0.2,nv,nv,1.0,0.00018508236165093466
AP,ELR,0.2,nv,bkl,711.0,0.13159355913381454
AP,ELR,0.2,nv,mel,2422.0,0.44826947991856375
AP,ELR,0.2,nv,bcc,514.0,0.09513233388858042
AP,ELR,0.2,nv,akiec,343.0,0.06348325004627059
AP,ELR,0.2,nv,vasc,818.0,0.15139737183046456
AP,ELR,0.2,nv,df,594.0,0.10993892282065519
AP,ELR,0.2,bkl,nv,0.0,0.0
AP,ELR,0.2,bkl,bkl,399.0,0.5488308115543329
AP,ELR,0.2,bkl,mel,84.0,0.1155433287482806
AP,ELR,0.2,bkl,bcc,66.0,0.0907840440165062
AP,ELR,0.2,bkl,akiec,138.0,0.18982118294360384
AP,ELR,0.2,bkl,vasc,6.0,0.008253094910591471
AP,ELR,0.2,bkl,df,34.0,0.04676753782668501
AP,ELR,0.2,mel,nv,0.0,0.0
AP,ELR,0.2,mel,bkl,76.0,0.1237785016286645
AP,ELR,0.2,mel,mel,366.0,0.5960912052117264
AP,ELR,0.2,mel,bcc,51.0,0.08306188925081433
AP,ELR,0.2,mel,akiec,100.0,0.16286644951140064
AP,ELR,0.2,mel,vasc,8.0,0.013029315960912053
AP,ELR,0.2,mel,df,13.0,0.021172638436482084
AP,ELR,0.2,bcc,nv,0.0,0.0
AP,ELR,0.2,bcc,bkl,7.0,0.021406727828746176
AP,ELR,0.2,bcc,mel,2.0,0.0061162079510703364
AP,ELR,0.2,bcc,bcc,269.0,0.8226299694189603
AP,ELR,0.2,bcc,akiec,33.0,0.10091743119266056
AP,ELR,0.2,bcc,vasc,8.0,0.024464831804281346
AP,ELR,0.2,bcc,df,8.0,0.024464831804281346
AP,ELR,0.2,akiec,nv,0.0,0.0
AP,ELR,0.2,akiec,bkl,12.0,0.05263157894736842
AP,ELR,0.2,akiec,mel,6.0,0.02631578947368421
AP,ELR,0.2,akiec,bcc,29.0,0.12719298245614036
AP,ELR,0.2,akiec,akiec,178.0,0.7807017543859649
AP,ELR,0.2,akiec,vasc,0.0,0.0
AP,ELR,0.2,akiec,df,3.0,0.013157894736842105
AP,ELR,0.2,vasc,nv,0.0,0.0
AP,ELR,0.2,vasc,bkl,0.0,0.0
AP,ELR,0.2,vasc,mel,1.0,0.01020408163265306
AP,ELR,0.2,vasc,bcc,9.0,0.09183673469387756
AP,ELR,0.2,vasc,akiec,2.0,0.02040816326530612
AP,ELR,0.2,vasc,vasc,79.0,0.8061224489795918
AP,ELR,0.2,vasc,df,7.0,0.07142857142857142
AP,ELR,0.2,df,nv,0.0,0.0
AP,ELR,0.2,df,bkl,4.0,0.0547945205479452
AP,ELR,0.2,df,mel,1.0,0.0136986301369863
AP,ELR,0.2,df,bcc,9.0,0.1232876712328767
AP,ELR,0.2,df,akiec,6.0,0.0821917808219178
AP,ELR,0.2,df,vasc,1.0,0.0136986301369863
AP,ELR,0.2,df,df,52.0,0.7123287671232876
AP,ELR,0.3,nv,nv,3.0,0.000555247084952804
AP,ELR,0.3,nv,bkl,803.0,0.14862113640570054
AP,ELR,0.3,nv,mel,1997.0,0.36960947621691653
AP,ELR,0.3,nv,bcc,558.0,0.10327595780122155
AP,ELR,0.3,nv,akiec,450.0,0.0832870627429206
AP,ELR,0.3,nv,vasc,959.0,0.17749398482324635
AP,ELR,0.3,nv,df,633.0,0.11715713492504164
AP,ELR,0.3,bkl,nv,0.0,0.0
AP,ELR,0.3,bkl,bkl,362.0,0.49793672627235214
AP,ELR,0.3,bkl,mel,66.0,0.0907840440165062
AP,ELR,0.3,bkl,bcc,82.0,0.11279229711141678
AP,ELR,0.3,bkl,akiec,165.0,0.22696011004126548
AP,ELR,0.3,bkl,vasc,10.0,0.013755158184319119
AP,ELR,0.3,bkl,df,42.0,0.0577716643741403
AP,ELR,0.3,mel,nv,0.0,0.0
AP,ELR,0.3,mel,bkl,121.0,0.1970684039087948
AP,ELR,0.3,mel,mel,279.0,0.4543973941368078
AP,ELR,0.3,mel,bcc,70.0,0.11400651465798045
AP,ELR,0.3,mel,akiec,106.0,0.17263843648208468
AP,ELR,0.3,mel,vasc,14.0,0.02280130293159609
AP,ELR,0.3,mel,df,24.0,0.03908794788273615
AP,ELR,0.3,bcc,nv,0.0,0.0
AP,ELR,0.3,bcc,bkl,8.0,0.024464831804281346
AP,ELR,0.3,bcc,mel,2.0,0.0061162079510703364
AP,ELR,0.3,bcc,bcc,244.0,0.746177370030581
AP,ELR,0.3,bcc,akiec,55.0,0.16819571865443425
AP,ELR,0.3,bcc,vasc,7.0,0.021406727828746176
AP,ELR,0.3,bcc,df,11.0,0.03363914373088685
AP,ELR,0.3,akiec,nv,0.0,0.0
AP,ELR,0.3,akiec,bkl,6.0,0.02631578947368421
AP,ELR,0.3,akiec,mel,5.0,0.021929824561403508
AP,ELR,0.3,akiec,bcc,36.0,0.15789473684210525
AP,ELR,0.3,akiec,akiec,175.0,0.7675438596491229
AP,ELR,0.3,akiec,vasc,0.0,0.0
AP,ELR,0.3,akiec,df,6.0,0.02631578947368421
AP,ELR,0.3,vasc,nv,0.0,0.0
AP,ELR,0.3,vasc,bkl,3.0,0.030612244897959183
AP,ELR,0.3,vasc,mel,0.0,0.0
AP,ELR,0.3,vasc,bcc,9.0,0.09183673469387756
AP,ELR,0.3,vasc,akiec,3.0,0.030612244897959183
AP,ELR,0.3,vasc,vasc,78.0,0.7959183673469388
AP,ELR,0.3,vasc,df,5.0,0.05102040816326531
AP,ELR,0.3,df,nv,0.0,0.0
AP,ELR,0.3,df,bkl,4.0,0.0547945205479452
AP,ELR,0.3,df,mel,1.0,0.0136986301369863
AP,ELR,0.3,df,bcc,10.0,0.136986301369863
AP,ELR,0.3,df,akiec,7.0,0.0958904109589041
AP,ELR,0.3,df,vasc,3.0,0.0410958904109589
AP,ELR,0.3,df,df,48.0,0.6575342465753424
AP,ELR,0.4,nv,nv,2.0,0.00037016472330186933
AP,ELR,0.4,nv,bkl,759.0,0.1404775124930594
AP,ELR,0.4,nv,mel,1569.0,0.2903942254303165
AP,ELR,0.4,nv,bcc,656.0,0.12141402924301314
AP,ELR,0.4,nv,akiec,616.0,0.11401073477697575
AP,ELR,0.4,nv,vasc,1024.0,0.1895243383305571
AP,ELR,0.4,nv,df,777.0,0.14380899500277625
AP,ELR,0.4,bkl,nv,0.0,0.0
AP,ELR,0.4,bkl,bkl,310.0,0.4264099037138927
AP,ELR,0.4,bkl,mel,40.0,0.055020632737276476
AP,ELR,0.4,bkl,bcc,85.0,0.11691884456671252
AP,ELR,0.4,bkl,akiec,224.0,0.3081155433287483
AP,ELR,0.4,bkl,vasc,18.0,0.024759284731774415
AP,ELR,0.4,bkl,df,50.0,0.0687757909215956
AP,ELR,0.4,mel,nv,0.0,0.0
AP,ELR,0.4,mel,bkl,157.0,0.255700325732899
AP,ELR,0.4,mel,mel,191.0,0.31107491856677527
AP,ELR,0.4,mel,bcc,70.0,0.11400651465798045
AP,ELR,0.4,mel,akiec,157.0,0.255700325732899
AP,ELR,0.4,mel,vasc,14.0,0.02280130293159609
AP,ELR,0.4,mel,df,25.0,0.04071661237785016
AP,ELR,0.4,bcc,nv,0.0,0.0
AP,ELR,0.4,bcc,bkl,8.0,0.024464831804281346
AP,ELR,0.4,bcc,mel,3.0,0.009174311926605505
AP,ELR,0.4,bcc,bcc,241.0,0.7370030581039755
AP,ELR,0.4,bcc,akiec,52.0,0.15902140672782875
AP,ELR,0.4,bcc,vasc,9.0,0.027522935779816515
AP,ELR,0.4,bcc,df,14.0,0.04281345565749235
AP,ELR,0.4,akiec,nv,0.0,0.0
AP,ELR,0.4,akiec,bkl,8.0,0.03508771929824561
AP,ELR,0.4,akiec,mel,3.0,0.013157894736842105
AP,ELR,0.4,akiec,bcc,35.0,0.15350877192982457
AP,ELR,0.4,akiec,akiec,175.0,0.7675438596491229
AP,ELR,0.4,akiec,vasc,0.0,0.0
AP,ELR,0.4,akiec,df,7.0,0.03070175438596491
AP,ELR,0.4,vasc,nv,0.0,0.0
AP,ELR,0.4,vasc,bkl,1.0,0.01020408163265306
AP,ELR,0.4,vasc,mel,0.0,0.0
AP,ELR,0.4,vasc,bcc,9.0,0.09183673469387756
AP,ELR,0.4,vasc,akiec,5.0,0.05102040816326531
AP,ELR,0.4,vasc,vasc,75.0,0.7653061224489796
AP,ELR,0.4,vasc,df,8.0,0.08163265306122448
AP,ELR,0.4,df,nv,0.0,0.0
AP,ELR,0.4,df,bkl,3.0,0.0410958904109589
AP,ELR,0.4,df,mel,0.0,0.0
AP,ELR,0.4,df,bcc,10.0,0.136986301369863
AP,ELR,0.4,df,akiec,10.0,0.136986301369863
AP,ELR,0.4,df,vasc,4.0,0.0547945205479452
AP,ELR,0.4,df,df,46.0,0.6301369863013698
AP,ELR,0.5,nv,nv,3.0,0.000555247084952804
AP,ELR,0.5,nv,bkl,827.0,0.15306311308532297
AP,ELR,0.5,nv,mel,1213.0,0.22450490468258374
AP,ELR,0.5,nv,bcc,614.0,0.11364057005367388
AP,ELR,0.5,nv,akiec,732.0,0.13548028872848417
AP,ELR,0.5,nv,vasc,1163.0,0.21525078660003702
AP,ELR,0.5,nv,df,851.0,0.1575050897649454
AP,ELR,0.5,bkl,nv,0.0,0.0
AP,ELR,0.5,bkl,bkl,253.0,0.34800550206327374
AP,ELR,0.5,bkl,mel,28.0,0.03851444291609354
AP,ELR,0.5,bkl,bcc,105.0,0.14442916093535077
AP,ELR,0.5,bkl,akiec,248.0,0.34112792297111416
AP,ELR,0.5,bkl,vasc,26.0,0.03576341127922971
AP,ELR,0.5,bkl,df,67.0,0.0921595598349381
AP,ELR,0.5,mel,nv,0.0,0.0
AP,ELR,0.5,mel,bkl,155.0,0.252442996742671
AP,ELR,0.5,mel,mel,139.0,0.2263843648208469
AP,ELR,0.5,mel,bcc,69.0,0.11237785016286644
AP,ELR,0.5,mel,akiec,201.0,0.3273615635179153
AP,ELR,0.5,mel,vasc,19.0,0.030944625407166124
AP,ELR,0.5,mel,df,31.0,0.050488599348534204
AP,ELR,0.5,bcc,nv,0.0,0.0
AP,ELR,0.5,bcc,bkl,7.0,0.021406727828746176
AP,ELR,0.5,bcc,mel,0.0,0.0
AP,ELR,0.5,bcc,bcc,226.0,0.691131498470948
AP,ELR,0.5,bcc,akiec,68.0,0.20795107033639143
AP,ELR,0.5,bcc,vasc,11.0,0.03363914373088685
AP,ELR,0.5,bcc,df,15.0,0.045871559633027525
AP,ELR,0.5,akiec,nv,0.0,0.0
AP,ELR,0.5,akiec,bkl,4.0,0.017543859649122806
AP,ELR,0.5,akiec,mel,2.0,0.008771929824561403
AP,ELR,0.5,akiec,bcc,30.0,0.13157894736842105
AP,ELR,0.5,akiec,akiec,183.0,0.8026315789473685
AP,ELR,0.5,akiec,vasc,1.0,0.0043859649122807015
AP,ELR,0.5,akiec,df,8.0,0.03508771929824561
AP,ELR,0.5,vasc,nv,0.0,0.0
AP,ELR,0.5,vasc,bkl,1.0,0.01020408163265306
AP,ELR,0.5,vasc,mel,0.0,0.0
AP,ELR,0.5,vasc,bcc,7.0,0.07142857142857142
AP,ELR,0.5,vasc,akiec,5.0,0.05102040816326531
AP,ELR,0.5,vasc,vasc,72.0,0.7346938775510204
AP,ELR,0.5,vasc,df,13.0,0.1326530612244898
AP,ELR,0.5,df,nv,0.0,0.0
AP,ELR,0.5,df,bkl,2.0,0.0273972602739726
AP,ELR,0.5,df,mel,0.0,0.0
AP,ELR,0.5,df,bcc,10.0,0.136986301369863
AP,ELR,0.5,df,akiec,10.0,0.136986301369863
AP,ELR,0.5,df,vasc,5.0,0.0684931506849315
AP,ELR,0.5,df,df,46.0,0.6301369863013698
AP,AsyCo,0.0,nv,nv,3393.0,0.6279844530816213
AP,AsyCo,0.0,nv,bkl,133.0,0.02461595409957431
AP,AsyCo,0.0,nv,mel,702.0,0.12992781787895613
AP,AsyCo,0.0,nv,bcc,109.0,0.020173977419951878
AP,AsyCo,0.0,nv,akiec,111.0,0.020544142143253747
AP,AsyCo,0.0,nv,vasc,310.0,0.057375532111789744
AP,AsyCo,0.0,nv,df,645.0,0.11937812326485286
AP,AsyCo,0.0,bkl,nv,43.0,0.059147180192572216
AP,AsyCo,0.0,bkl,bkl,250.0,0.343878954607978
AP,AsyCo,0.0,bkl,mel,132.0,0.1815680880330124
AP,AsyCo,0.0,bkl,bcc,37.0,0.05089408528198074
AP,AsyCo,0.0,bkl,akiec,110.0,0.15130674002751032
AP,AsyCo,0.0,bkl,vasc,38.0,0.052269601100412656
AP,AsyCo,0.0,bkl,df,117.0,0.1609353507565337
AP,AsyCo,0.0,mel,nv,44.0,0.07166123778501629
AP,AsyCo,0.0,mel,bkl,40.0,0.06514657980456026
AP,AsyCo,0.0,mel,mel,341.0,0.5553745928338762
AP,AsyCo,0.0,mel,bcc,19.0,0.030944625407166124
AP,AsyCo,0.0,mel,akiec,58.0,0.09446254071661238
AP,AsyCo,0.0,mel,vasc,49.0,0.07980456026058631
AP,AsyCo,0.0,mel,df,63.0,0.10260586319218241
AP,AsyCo,0.0,bcc,nv,1.0,0.0030581039755351682
AP,AsyCo,0.0,bcc,bkl,2.0,0.0061162079510703364
AP,AsyCo,0.0,bcc,mel,5.0,0.01529051987767584
AP,AsyCo,0.0,bcc,bcc,237.0,0.7247706422018348
AP,AsyCo,0.0,bcc,akiec,32.0,0.09785932721712538
AP,AsyCo,0.0,bcc,vasc,21.0,0.06422018348623854
AP,AsyCo,0.0,bcc,df,29.0,0.08868501529051988
AP,AsyCo,0.0,akiec,nv,3.0,0.013157894736842105
AP,AsyCo,0.0,akiec,bkl,9.0,0.039473684210526314
AP,AsyCo,0.0,akiec,mel,7.0,0.03070175438596491
AP,AsyCo,0.0,akiec,bcc,23.0,0.10087719298245613
AP,AsyCo,0.0,akiec,akiec,158.0,0.6929824561403509
AP,AsyCo,0.0,akiec,vasc,6.0,0.02631578947368421
AP,AsyCo,0.0,akiec,df,22.0,0.09649122807017543
